Tiempo (s),intensidad
16761,1.0008131429594544e-8
16762,1.1116446955537108e-8
16763,1.0635460525310569e-8
16764,1.0679206883853175e-8
16765,8.913042964401666e-9
16766,9.641897270825566e-9
16767,8.852582851094097e-9
16768,1.024871225595739e-8
16769,9.60446105790673e-9
16770,8.91052924655313e-9
16771,9.92523275218903e-9
16772,1.0017944007671357e-8
16773,1.386279177498655e-8
16774,1.173941619926456e-8
16775,1.3611437708709968e-8
16776,1.0912870460252527e-8
16777,1.1582811802892679e-8
16778,1.0157831397213235e-8
16779,1.049236282394559e-8
16780,9.722315269232693e-9
16781,1.035142166679343e-8
16782,9.893715094558496e-9
16783,1.1533284361343934e-8
16784,1.0138156709478356e-8
16785,1.1323111920183572e-8
16786,1.0140281233186268e-8
16787,1.1421170107848691e-8
16788,9.528378489261191e-9
16789,9.622834132877694e-9
16790,1.0306803588585721e-8
16791,1.1157718491718335e-8
16792,1.0898506812409516e-8
16793,1.2091926536678924e-8
16794,1.0112035835176449e-8
16795,9.941243236734693e-9
16796,8.982929680858314e-9
16797,9.803196320923846e-9
16798,9.678030802182781e-9
16799,1.1088719558474403e-8
16800,9.209208379679185e-9
16801,1.0751696584834891e-8
16802,9.835843274007816e-9
16803,9.998641567070486e-9
16804,9.336684852155741e-9
16805,1.0676182768858413e-8
16806,9.695256424895097e-9
16807,9.302843179474607e-9
16808,1.140734561973613e-8
16809,1.0243222348455616e-8
16810,8.682576130956455e-9
16811,9.66479173666061e-9
16812,9.855768638621474e-9
16813,8.80198248442438e-9
16814,1.1418382837113001e-8
16815,1.0547453028672623e-8
16816,8.454236642538246e-9
16817,8.125153978976872e-9
16818,9.028924053816933e-9
16819,9.24374167049873e-9
16820,8.74646172531772e-9
16821,9.179336696569595e-9
16822,1.0655226842954921e-8
16823,9.710374954654162e-9
16824,1.0213422551817768e-8
16825,8.492872416901339e-9
16826,8.718287771024232e-9
16827,1.008599155062164e-8
16828,1.0967736298555431e-8
16829,9.86366695596414e-9
16830,8.973420096383385e-9
16831,9.528516711648033e-9
16832,9.460025346059527e-9
16833,1.1428809663674181e-8
16834,9.0717129566136e-9
16835,9.074380796353824e-9
16836,1.2168078420970819e-8
16837,9.00361052131621e-9
16838,9.296511267457919e-9
16839,8.292611125255315e-9
16840,8.693412754896384e-9
16841,1.0805602815116168e-8
16842,9.278163042879049e-9
16843,8.942542235653965e-9
16844,8.68646351773205e-9
16845,8.33545478399861e-9
16846,8.998304800910948e-9
16847,9.904313988889323e-9
16848,8.386937371790311e-9
16849,9.87983064050219e-9
16850,8.1286514171303e-9
16851,7.759147360525896e-9
16852,8.405682852662153e-9
16853,9.295451730432072e-9
16854,9.136871140604954e-9
16855,8.314688815329257e-9
16856,1.099178689893786e-8
16857,1.0572709511643864e-8
16858,1.0584501285559025e-8
16859,9.360736063646308e-9
16860,9.354918321616617e-9
16861,9.75434922195579e-9
16862,8.480276252225695e-9
16863,8.639820107766598e-9
16864,8.368077621180146e-9
16865,9.750666441418528e-9
16866,8.960309273433111e-9
16867,9.232486897834426e-9
16868,1.1477333467304733e-8
16869,8.981026958082091e-9
16870,9.157396103149663e-9
16871,9.631741093588146e-9
16872,9.473529242110762e-9
16873,9.348307726275368e-9
16874,1.0717722296822671e-8
16875,1.0157667673634624e-8
16876,8.792887163050036e-9
16877,1.033739235017078e-8
16878,9.82401461750576e-9
16879,1.0770949755716257e-8
16880,1.1411796013080579e-8
16881,1.0703216247758157e-8
16882,9.784427058788827e-9
16883,9.155823246232257e-9
16884,1.0902228997728409e-8
16885,8.893372844550972e-9
16886,1.111465534037483e-8
16887,8.613141856360232e-9
16888,1.1355979503686288e-8
16889,9.758925441711892e-9
16890,8.742929975099402e-9
16891,1.0571716300115247e-8
16892,9.592879739496463e-9
16893,1.0468141874706495e-8
16894,8.43867964092044e-9
16895,8.73498171081364e-9
16896,9.05903630207458e-9
16897,9.335358488225081e-9
16898,9.30432774466716e-9
16899,8.387122765554259e-9
16900,9.292284541973169e-9
16901,8.680395237294158e-9
16902,1.0746983942978362e-8
16903,8.216767529548986e-9
16904,8.60161896019068e-9
16905,9.629228664865017e-9
16906,9.277423886230548e-9
16907,9.407027204984216e-9
16908,1.0634106366903574e-8
16909,9.7945209610969e-9
16910,9.04912734665169e-9
16911,1.0667513471948795e-8
16912,1.0345307404758611e-8
16913,1.0590805687813378e-8
16914,8.515491112221544e-9
16915,9.300866269282091e-9
16916,9.771854683734985e-9
16917,8.949370746160828e-9
16918,8.222710496925425e-9
16919,9.005254685663734e-9
16920,9.184383295173004e-9
16921,8.294337442544162e-9
16922,8.151358612573373e-9
16923,9.75181379278993e-9
16924,1.0483261036487725e-8
16925,8.946486274833613e-9
16926,9.3568894845939e-9
16927,1.2196024833414707e-8
16928,9.363935207666576e-9
16929,1.0922078660819388e-8
16930,1.5601127998169674e-8
16931,1.7810003302735395e-8
16932,1.0899327441279402e-8
16933,9.118596531439832e-9
16934,9.748863733424489e-9
16935,9.337908197589875e-9
16936,9.471906448740488e-9
16937,9.976022040982329e-9
16938,1.0752959250482307e-8
16939,9.459169332016828e-9
16940,1.0033521832154877e-8
16941,9.417154595122738e-9
16942,8.883013047345724e-9
16943,9.585471935650076e-9
16944,1.062887745720919e-8
16945,9.562236923380046e-9
16946,1.0154010309179668e-8
16947,9.280128716985751e-9
16948,1.1553125738121854e-8
16949,8.796285160494347e-9
16950,8.874800517026465e-9
16951,1.0571728471260425e-8
16952,9.521842640993912e-9
16953,1.0296959391454097e-8
16954,9.029181851834808e-9
16955,1.0478996613348622e-8
16956,9.540290520025672e-9
16957,1.0285660845476454e-8
16958,1.1445637841244639e-8
16959,9.655627434058292e-9
16960,1.0124369807016747e-8
16961,1.1250600409251722e-8
16962,1.2291673055513565e-8
16963,9.20566146875131e-9
16964,9.23423664530576e-9
16965,9.224550229019551e-9
16966,1.0202267349683341e-8
16967,9.525912763337783e-9
16968,9.706775828519065e-9
16969,9.212565740793e-9
16970,9.104372116039118e-9
16971,1.2351352033831072e-8
16972,1.0067005363618198e-8
16973,9.660197376908123e-9
16974,9.160707153945708e-9
16975,9.208279648128874e-9
16976,8.390667278040008e-9
16977,1.0313047071733579e-8
16978,1.0501987571772536e-8
16979,8.959277739086073e-9
16980,9.302421203461153e-9
16981,1.0046740849458984e-8
16982,9.688139865674462e-9
16983,8.942363096057604e-9
16984,9.180803666323504e-9
16985,1.1215129688417799e-8
16986,1.0740413455890607e-8
16987,1.0445364508149942e-8
16988,1.0986245510322295e-8
16989,1.1226981318810308e-8
16990,1.034283746707531e-8
16991,9.723665266381265e-9
16992,1.4667918898340255e-8
16993,1.8669083579557902e-8
16994,1.3534368598595967e-8
16995,1.2574898839487317e-8
16996,1.2473570902213211e-8
16997,1.3116863527093994e-8
16998,1.0904154591636063e-8
16999,1.2555979558947288e-8
17000,1.3778419397911512e-8
17001,1.1664945122368077e-8
17002,1.376510092609513e-8
17003,1.2627939717028346e-8
17004,1.2338489618117365e-8
17005,1.1484436743671292e-8
17006,1.1989774083174132e-8
17007,9.508508520593818e-9
17008,1.314752483965396e-8
17009,1.1275382926515678e-8
17010,9.49104428915276e-9
17011,9.569009814092621e-9
17012,9.335029613521594e-9
17013,9.451375110803723e-9
17014,1.2118040510347408e-8
17015,1.4482261997365032e-8
17016,1.2055307705578005e-8
17017,1.0446730713635344e-8
17018,1.2411449369911916e-8
17019,1.2537270610899322e-8
17020,1.0777216317719118e-8
17021,1.211719229432388e-8
17022,1.1472429564387054e-8
17023,1.1192358177893504e-8
17024,1.2454262065277517e-8
17025,1.000522823440668e-8
17026,1.42560660882769e-8
17027,1.2145992259058212e-8
17028,1.1819143347894531e-8
17029,1.2927037242430124e-8
17030,1.1215052217314078e-8
17031,1.0871197856443933e-8
17032,9.26945925937444e-9
17033,1.0961772891053449e-8
17034,1.0280132209075755e-8
17035,9.68053590295678e-9
17036,1.0438113142004836e-8
17037,1.1197420817073722e-8
17038,1.3471640969543373e-8
17039,1.2411206455733518e-8
17040,1.2768532904566743e-8
17041,1.7042743196140167e-8
17042,1.819187235140285e-8
17043,1.339489766461464e-8
17044,1.4047466335846667e-8
17045,3.760650727872025e-8
17046,3.339832603609315e-8
17047,1.880972300035606e-8
17048,1.3338254509239657e-8
17049,1.3130975771529647e-8
17050,1.204184409155854e-8
17051,1.3633846497514561e-8
17052,9.962740078469997e-9
17053,1.0463360775444796e-8
17054,1.2276837290097509e-8
17055,1.1589257166524856e-8
17056,9.315893178162895e-9
17057,1.0623741627898656e-8
17058,1.0168235591798509e-8
17059,1.141486290799987e-8
17060,1.1161904437757362e-8
17061,1.1943637123398977e-8
17062,1.2052226920027683e-8
17063,9.923045894724825e-9
17064,9.729253068199187e-9
17065,1.850540098244604e-8
17066,1.6047485797758206e-8
17067,7.434106868919303e-8
17068,1.5748405907811158e-8
17069,8.294146460565406e-7
17070,1.3258640648422117e-8
17071,1.0904247490683897e-8
17072,1.2076016562636252e-8
17073,1.4223235470795707e-8
17074,1.0574121590605511e-8
17075,8.933610220807198e-9
17076,9.34095973456127e-9
17077,1.0070091112610755e-8
17078,1.1302791074632948e-8
17079,1.025370220000573e-8
17080,9.850645722664707e-9
17081,9.368498681412717e-9
17082,1.0209566446921697e-8
17083,9.2246479349715e-9
17084,8.953194103200168e-9
17085,8.228563027312485e-9
17086,9.435949327682108e-9
17087,8.94161569025737e-9
17088,9.031537718189261e-9
17089,1.0237025851278075e-8
17090,9.662143872804431e-9
17091,9.058312516682565e-9
17092,8.972701085386444e-9
17093,9.185144648394308e-9
17094,9.016620685498826e-9
17095,9.408084295827556e-9
17096,9.652464210104413e-9
17097,8.830361841184573e-9
17098,9.272008049740208e-9
17099,9.312736179479441e-9
17100,9.245187001151728e-9
17101,1.022074610380288e-8
17102,1.0191394193151151e-8
17103,9.876089113846705e-9
17104,1.1488861659178427e-8
17105,1.4375269653493844e-8
17106,1.7593084960716268e-8
17107,1.9986668072305517e-8
17108,1.370925958884018e-8
17109,1.3453429275616925e-8
17110,1.9031740175115338e-8
17111,2.6520383504509183e-8
17112,1.4298691625664318e-8
17113,1.1611715858540646e-8
17114,1.1078883612983972e-8
17115,1.0958181768381954e-8
17116,9.83724301172157e-9
17117,1.0474092380055234e-8
17118,9.201253586061397e-9
17119,9.266271056211339e-9
17120,9.391332132180302e-9
17121,1.0576249803754234e-8
17122,9.731628015925483e-9
17123,9.841805999008871e-9
17124,9.841311988619693e-9
17125,9.764229981325515e-9
17126,1.0652928202052073e-8
17127,9.607469180966093e-9
17128,9.302909583534493e-9
17129,1.0113856794070977e-8
17130,1.0979048409407681e-8
17131,1.0208054968985259e-8
17132,9.637808660530813e-9
17133,9.796907329320822e-9
17134,9.899573854745745e-9
17135,9.673641753292091e-9
17136,9.305540422447632e-9
17137,9.96871086971613e-9
17138,9.41634365592882e-9
17139,9.413172123423517e-9
17140,9.62352990021477e-9
17141,9.52452442809254e-9
17142,1.010514384492464e-8
17143,9.222492272396273e-9
17144,9.604527403402444e-9
17145,1.0389939052779764e-8
17146,1.0197741524685106e-8
17147,1.0688481256725518e-8
17148,1.0516325018824322e-8
17149,1.0236594499663012e-8
17150,1.03741136154583e-8
17151,1.1218841181101755e-8
17152,1.075790240321555e-8
17153,1.0316343636075505e-8
17154,1.6326759670752544e-8
17155,1.1504013958651317e-8
17156,1.6482420891695783e-8
17157,1.1178210920123227e-8
17158,1.1614994273028833e-8
17159,1.0953376098634027e-8
17160,1.0448024925165504e-8
17161,1.6084019834696286e-8
17162,1.3230269779144792e-8
17163,1.0391853126569457e-8
17164,1.0857159050164666e-8
17165,1.1072533425586539e-8
17166,1.1137045654915535e-8
17167,1.0005147602118722e-8
17168,9.775491445459659e-9
17169,9.58625550112463e-9
17170,1.0518141280640062e-8
17171,8.938027777050576e-9
17172,9.292389384316373e-9
17173,9.8273969837662e-9
17174,9.866456375620538e-9
17175,1.0356642854516334e-8
17176,1.0815348047950556e-8
17177,9.72360481473911e-9
17178,9.901393031846717e-9
17179,1.105046873076322e-8
17180,1.0672631142358143e-8
17181,1.0507045186879366e-8
17182,9.938336560825268e-9
17183,9.457133070515128e-9
17184,1.0287015637146795e-8
17185,9.85273041442998e-9
17186,1.0430804363387899e-8
17187,9.829037680999597e-9
17188,9.37876167320694e-9
17189,1.1393815955204143e-8
17190,9.950937533812395e-9
17191,9.563800319529224e-9
17192,1.004211753177151e-8
17193,1.0875035917646469e-8
17194,9.650348562951145e-9
17195,9.461304066007703e-9
17196,9.558080854065403e-9
17197,1.0050729852368158e-8
17198,9.699974666110974e-9
17199,1.0128363978479953e-8
17200,9.8990381958755e-9
17201,9.822340833517659e-9
17202,1.002629780379126e-8
17203,9.848967401354641e-9
17204,9.577216388059777e-9
17205,9.383185453453349e-9
17206,9.91947300806362e-9
17207,1.0402147316148754e-8
17208,9.518002181459357e-9
17209,9.419524932701644e-9
17210,1.0329055238897057e-8
17211,9.437348655141377e-9
17212,1.0026457101243337e-8
17213,1.0328636657275065e-8
17214,1.0279067074696326e-8
17215,9.663133955453922e-9
17216,1.0133890329984119e-8
17217,1.0006403235755206e-8
17218,9.725331192835919e-9
17219,9.280652254760962e-9
17220,1.0232011038582409e-8
17221,9.879377942773897e-9
17222,9.677150604877837e-9
17223,1.0127466143610188e-8
17224,9.54506081974421e-9
17225,1.1462155606433551e-8
17226,1.0037556433518714e-8
17227,9.09782335008104e-9
17228,1.0318225144949123e-8
17229,9.157278024081903e-9
17230,9.203071581868472e-9
17231,9.924965367582878e-9
17232,9.379493785732244e-9
17233,9.473952435542648e-9
17234,1.0555990726064427e-8
17235,9.246208873450428e-9
17236,9.04178550062982e-9
17237,9.0260180983003e-9
17238,8.824507976430347e-9
17239,8.72838712471543e-9
17240,8.637606198060819e-9
17241,8.89594317325388e-9
17242,9.115772960361633e-9
17243,9.175628042186406e-9
17244,9.02988043829853e-9
17245,9.261556916308364e-9
17246,8.888101387427532e-9
17247,9.718566260493748e-9
17248,9.52437310520168e-9
17249,8.995932746610102e-9
17250,8.88815664474566e-9
17251,8.444217285724053e-9
17252,8.96263478742016e-9
17253,8.547737961244503e-9
17254,8.75286036112655e-9
17255,9.210750111194265e-9
17256,9.680917073866899e-9
17257,9.603076753114714e-9
17258,9.838090198932423e-9
17259,9.001067115835085e-9
17260,8.370621411565907e-9
17261,9.205886157773358e-9
17262,9.045533783834266e-9
17263,7.980590006329562e-9
17264,8.356357276713412e-9
17265,8.930971428576979e-9
17266,9.97329809507464e-9
17267,1.2881931931458978e-8
17268,8.136609998044666e-9
17269,8.353644704533889e-9
17270,8.291532359412552e-9
17271,8.527827364351659e-9
17272,8.434415662796546e-9
17273,8.571021805686514e-9
17274,8.53269063606993e-9
17275,9.327866030559532e-9
17276,9.305516852998956e-9
17277,8.682118317745209e-9
17278,9.036276263234275e-9
17279,8.809738146753372e-9
17280,8.811915014585428e-9
17281,8.510596491020292e-9
17282,8.965351058311858e-9
17283,9.325054957151343e-9
17284,8.720632799565048e-9
17285,9.653362166925847e-9
17286,9.150596387343959e-9
17287,8.915657983218493e-9
17288,8.677247800632593e-9
17289,9.72854741714839e-9
17290,8.806188956825947e-9
17291,9.163546753179549e-9
17292,9.20108409426773e-9
17293,9.43593629144536e-9
17294,9.161192312870355e-9
17295,8.867883928284036e-9
17296,8.27227569540328e-9
17297,9.009298989763897e-9
17298,9.257228846763276e-9
17299,9.592243614038496e-9
17300,9.96575944738535e-9
17301,9.846162521651449e-9
17302,9.651404106239264e-9
17303,1.0888034793078402e-8
17304,1.0265710199838592e-8
17305,9.645718869801225e-9
17306,9.449967175756613e-9
17307,9.664202023509945e-9
17308,9.546496111599414e-9
17309,9.18427755666137e-9
17310,1.0195957112083724e-8
17311,1.0416878531584083e-8
17312,1.1219623928201798e-8
17313,1.1269586984038978e-8
17314,1.069041094408493e-8
17315,9.430115239301628e-9
17316,1.0200230832227788e-8
17317,1.13938894140871e-8
17318,9.397867118348942e-9
17319,1.0181749313543907e-8
17320,9.401665598509736e-9
17321,9.398856090446955e-9
17322,9.577999278683681e-9
17323,9.032038912902572e-9
17324,8.454645451006574e-9
17325,8.723464539093915e-9
17326,8.77179553511981e-9
17327,9.00745290262761e-9
17328,9.041689731526683e-9
17329,8.570013380604574e-9
17330,9.212404525557882e-9
17331,9.153053482300155e-9
17332,8.554294545293996e-9
17333,9.237128813853361e-9
17334,9.13762645121849e-9
17335,9.00338869614959e-9
17336,8.836596000930441e-9
17337,8.894263671190538e-9
17338,8.997399410322146e-9
17339,9.573179452785864e-9
17340,9.575189990980132e-9
17341,9.501255566923658e-9
17342,9.61683135205213e-9
17343,8.909677821283456e-9
17344,9.784418047002617e-9
17345,9.562005738600706e-9
17346,8.00269748195152e-9
17347,8.543361828610335e-9
17348,8.346011907561337e-9
17349,8.95929011679424e-9
17350,8.772821643657674e-9
17351,8.993008419251506e-9
17352,8.94639357510718e-9
17353,9.165566230951636e-9
17354,9.189178758385789e-9
17355,9.86231795942957e-9
17356,9.535617017124029e-9
17357,1.0640523617316696e-8
17358,9.522901670278886e-9
17359,8.974112302202376e-9
17360,8.864993061068264e-9
17361,8.27487038791261e-9
17362,8.172437350778933e-9
17363,8.04219316152426e-9
17364,8.620445291372245e-9
17365,8.052605066625149e-9
17366,8.792674578725371e-9
17367,8.970251095570662e-9
17368,8.991869597172477e-9
17369,8.729920725694793e-9
17370,8.546604359325483e-9
17371,8.441293485284039e-9
17372,9.689083530150019e-9
17373,8.939174188287194e-9
17374,8.963549063305519e-9
17375,8.550080427543663e-9
17376,8.497036816581861e-9
17377,8.73620869234029e-9
17378,8.624978079870655e-9
17379,8.558329440363304e-9
17380,8.113245171893567e-9
17381,8.402102977184707e-9
17382,8.76291703648433e-9
17383,9.17288608112689e-9
17384,8.643805779180872e-9
17385,9.041912500352827e-9
17386,9.767108225669589e-9
17387,8.717842126306458e-9
17388,8.804842666985445e-9
17389,8.94661193599628e-9
17390,8.814476007902273e-9
17391,8.568440790057728e-9
17392,8.668814304750004e-9
17393,8.877159027443636e-9
17394,8.267324796671324e-9
17395,8.779868270888079e-9
17396,1.0042399634261422e-8
17397,9.577253877137815e-9
17398,8.073101263264968e-9
17399,9.169367938933516e-9
17400,8.85575514256585e-9
17401,8.090083423448898e-9
17402,8.617930750755155e-9
17403,9.095697324518886e-9
17404,8.638045752238829e-9
17405,8.788731565398968e-9
17406,8.50843332643955e-9
17407,8.865131866480867e-9
17408,8.930078981609012e-9
17409,9.058247858553682e-9
17410,9.459334865586662e-9
17411,8.817774738178843e-9
17412,8.03518166419738e-9
17413,9.20677436900746e-9
17414,9.176232313283374e-9
17415,8.92504470204013e-9
17416,8.762761672173144e-9
17417,8.925599587510415e-9
17418,8.754769172519907e-9
17419,8.912923931565307e-9
17420,8.664535790585304e-9
17421,9.1161192993491e-9
17422,9.349291483056411e-9
17423,9.140402070117532e-9
17424,9.06761349199961e-9
17425,8.833829240226228e-9
17426,9.120160893274295e-9
17427,1.0291019473293331e-8
17428,8.981878997142738e-9
17429,9.036390701331524e-9
17430,8.703032393299853e-9
17431,8.578730011682255e-9
17432,8.702579513001577e-9
17433,8.745277604503524e-9
17434,8.510512227035211e-9
17435,8.837865745835158e-9
17436,9.065976729930567e-9
17437,9.375620069258802e-9
17438,9.007936167535095e-9
17439,9.156860542443687e-9
17440,9.055324124916895e-9
17441,9.810648140634437e-9
17442,9.083725461228474e-9
17443,9.413107099758676e-9
17444,9.134159690247025e-9
17445,9.067473604102563e-9
17446,9.334326763291315e-9
17447,8.64180972892005e-9
17448,8.895295912952058e-9
17449,8.892928488526518e-9
17450,9.230531314998344e-9
17451,9.274788182751343e-9
17452,1.2456949389894259e-8
17453,1.5272790693721472e-8
17454,1.6291767363576746e-8
17455,3.684342535363022e-8
17456,5.773661256171386e-8
17457,1.0844786336903124e-7
17458,2.290145103013528e-7
17459,3.9467552923351604e-8
17460,1.5770929850884833e-8
17461,8.447223790378842e-9
17462,8.919025385015564e-9
17463,9.020071913177545e-9
17464,9.442891508325086e-9
17465,8.99749056680604e-9
17466,9.318407532041399e-9
17467,8.157235488685616e-9
17468,9.549404722882924e-9
17469,9.28467272672175e-9
17470,8.441332358966636e-9
17471,8.702379131010004e-9
17472,8.5237911483199e-9
17473,8.878473443368048e-9
17474,8.906642075459965e-9
17475,8.350881095467244e-9
17476,9.387479465016529e-9
17477,8.92803738193291e-9
17478,9.372501098610261e-9
17479,9.361361147364307e-9
17480,9.437392115838106e-9
17481,9.100884442604938e-9
17482,9.829503915287275e-9
17483,9.149922171324619e-9
17484,9.052076175594344e-9
17485,8.934974142282537e-9
17486,8.822338154758829e-9
17487,8.820284629754721e-9
17488,8.952893122086725e-9
17489,8.873000377583519e-9
17490,8.940555428326925e-9
17491,8.763379110259591e-9
17492,8.757976993480059e-9
17493,8.466505600631467e-9
17494,8.24409523377584e-9
17495,9.90535397546063e-9
17496,1.0506730677833518e-8
17497,9.20881185497913e-9
17498,8.01003290208649e-9
17499,8.149763386956572e-9
17500,8.294591455389729e-9
17501,1.594532222709021e-8
17502,1.2184126518137772e-8
17503,9.849468599796801e-9
17504,9.931382299904718e-9
17505,1.0859411741717117e-8
17506,1.0655185134273533e-8
17507,9.999930922685785e-9
17508,9.736536583884173e-9
17509,1.0201804575881693e-8
17510,1.0433444255219935e-8
17511,9.638623136739965e-9
17512,1.122763795543957e-8
17513,1.0870281729040149e-8
17514,9.923655972634835e-9
17515,1.125810254148512e-8
17516,9.863884992925923e-9
17517,1.0027461426063898e-8
17518,1.081964471341348e-8
17519,1.1040214210969059e-8
17520,9.580507164762076e-9
17521,1.0770071835093658e-8
17522,1.1135994300735864e-8
17523,1.1241995315811398e-8
17524,1.1835559688989784e-8
17525,9.767553529856955e-9
17526,1.0893431328849446e-8
17527,1.0205441557008043e-8
17528,9.200033314830593e-9
17529,1.1035542813737849e-8
17530,1.0303927636078514e-8
17531,1.1040608244006867e-8
17532,1.1274373029380617e-8
17533,1.1133135632162645e-8
17534,1.1496840333973265e-8
17535,1.141389045277763e-8
17536,1.0828367831362622e-8
17537,1.2699326819924854e-8
17538,1.2193441527627582e-8
17539,1.1046634888035859e-8
17540,1.1861464134124512e-8
17541,1.1762726522281524e-8
17542,1.0950291994757825e-8
17543,1.0494022716879673e-8
17544,1.100001557299159e-8
17545,1.0714013764902346e-8
17546,1.0469853383512122e-8
17547,1.1184467194225771e-8
17548,1.0846521963288531e-8
17549,1.1173674093801415e-8
17550,1.0971944446390131e-8
17551,1.1653516623061888e-8
17552,1.1196879386864735e-8
17553,1.0091204330018523e-8
17554,1.1094634513528412e-8
17555,1.01384835303052e-8
17556,9.665314719936408e-9
17557,9.833701019201078e-9
17558,9.890282575216023e-9
17559,9.426033957888404e-9
17560,9.96913781963263e-9
17561,1.0489022088995175e-8
17562,9.996178439148086e-9
17563,1.0778397598237445e-8
17564,9.762341594441028e-9
17565,9.59213538855898e-9
17566,1.0871072697873752e-8
17567,1.0456672349454026e-8
17568,9.227201400843643e-9
17569,1.0048647228703569e-8
17570,1.1012187567492265e-8
17571,1.2006853177067272e-8
17572,1.0749429110588164e-8
17573,1.0080447218771403e-8
17574,1.1334782735258053e-8
17575,9.941330221237487e-9
17576,8.925443394037657e-9
17577,8.40011051808839e-9
17578,8.66052660140176e-9
17579,9.359389042367122e-9
17580,9.64420204003443e-9
17581,9.599028917322783e-9
17582,9.349093431793524e-9
17583,9.363706661124911e-9
17584,9.73637292507047e-9
17585,8.802059500553227e-9
17586,9.2899205542441e-9
17587,9.546584038482871e-9
17588,1.030495263600841e-8
17589,1.0457040739824563e-8
17590,9.576845915649843e-9
17591,8.181915689488893e-9
17592,9.057451141429483e-9
17593,1.0166147346348381e-8
17594,1.080403543714542e-8
17595,1.1522913453752222e-8
17596,1.2968029805001778e-8
17597,1.132365684705562e-8
17598,9.341041466666458e-9
17599,9.3992023634803e-9
17600,9.483236904994492e-9
17601,9.34747688762131e-9
17602,8.976635689450729e-9
17603,9.163555193121913e-9
17604,9.141763883569348e-9
17605,9.069799781763454e-9
17606,1.1254979284736867e-8
17607,1.0955477216137901e-8
17608,9.263256716448487e-9
17609,9.87595949364458e-9
17610,1.0635563379829922e-8
17611,1.0439584165845077e-8
17612,9.599274259105974e-9
17613,9.179545947372607e-9
17614,9.789653039380412e-9
17615,9.126236100346267e-9
17616,9.562115825893788e-9
17617,8.86025864873948e-9
17618,8.576308604310085e-9
17619,9.280310349194572e-9
17620,1.1099821632756726e-8
17621,9.600649173231307e-9
17622,9.267406221025768e-9
17623,9.310986565064787e-9
17624,8.33978395050525e-9
17625,8.60954895838386e-9
17626,8.54137913949775e-9
17627,8.753001441704044e-9
17628,8.92189278520011e-9
17629,9.487061152461684e-9
17630,9.132443625585488e-9
17631,8.785668247517207e-9
17632,8.714398181560947e-9
17633,8.898463021005191e-9
17634,9.589792275072861e-9
17635,8.814197955977422e-9
17636,8.91411022636727e-9
17637,8.741967749990349e-9
17638,8.519898089546548e-9
17639,8.511566566747197e-9
17640,8.899069529935484e-9
17641,8.59783289419345e-9
17642,1.5902192265788954e-8
17643,1.880037448199173e-8
17644,9.740449521039958e-9
17645,9.02536137387155e-9
17646,8.595146828140856e-9
17647,9.191512877700034e-9
17648,9.679252069254042e-9
17649,9.132939905263422e-9
17650,8.367364727749149e-9
17651,8.349341025487261e-9
17652,8.292063132855147e-9
17653,7.979737406052459e-9
17654,8.160015806268386e-9
17655,7.33679526239752e-9
17656,7.926686824682418e-9
17657,8.218854649224826e-9
17658,8.288226291433409e-9
17659,8.529355185742611e-9
17660,8.288772121710104e-9
17661,8.268638400119812e-9
17662,8.609374507023317e-9
17663,7.675917529436814e-9
17664,1.243281295583192e-8
17665,9.309310159698595e-9
17666,2.2279887829256236e-8
17667,8.354452612665373e-9
17668,9.028716157551124e-9
17669,1.2887289956485575e-8
17670,1.1336500199417056e-8
17671,1.0116779862390422e-8
17672,4.670380883267902e-8
17673,1.2550201537671706e-8
17674,1.7813202295751695e-8
17675,7.399890614179807e-8
17676,6.443107835418944e-8
17677,1.9269391479172002e-8
17678,3.024046744286058e-8
17679,2.0708040228817022e-8
17680,7.160461269338339e-8
17681,7.603485113578583e-8
17682,1.653850694623072e-8
17683,1.0563715588659443e-8
17684,1.2326435286063322e-8
17685,9.187742183686574e-9
17686,3.1788453491579504e-8
17687,2.3278366417486e-8
17688,6.5650343080471e-8
17689,1.2374600866851551e-8
17690,1.537200793590898e-8
17691,1.1316686890060632e-8
17692,8.98280971469154e-9
17693,1.3825068760707601e-8
17694,8.240109823945729e-9
17695,1.24956341112324e-8
17696,8.668480967759694e-9
17697,1.0323322621535179e-8
17698,1.1190384266022413e-8
17699,1.0861099691460764e-8
17700,9.558593661083037e-9
17701,7.819595715818224e-8
17702,1.1401657739471611e-8
17703,1.3858795934719347e-6
17704,1.948275189515159e-6
17705,9.674020425219447e-9
17706,1.1353226441566031e-8
17707,7.262017648145166e-8
17708,8.786817372389136e-9
17709,8.407928309333218e-9
17710,7.792621816179083e-9
17711,2.437092426083365e-8
17712,3.518981632342675e-8
17713,1.0603347631112507e-8
17714,1.1722423304735495e-8
17715,8.83391060317502e-9
17716,1.7321520015455268e-8
17717,1.3268208881434036e-8
17718,3.096872317634299e-8
17719,2.7992475063578595e-7
17720,9.934614053216014e-7
17721,3.592214817904646e-7
17722,2.2197241138447435e-7
17723,5.860156306474385e-7
17724,5.495649163113976e-8
17725,6.03581611158364e-6
17726,1.7247946642732682e-6
17727,7.067639674374474e-8
17728,3.9944868887836173e-7
17729,1.9653232864938213e-8
17730,1.7415389820041126e-8
17731,1.4406848857325826e-8
17732,2.1139173342027325e-8
17733,3.545308239524041e-8
17734,6.90370141686926e-8
17735,6.434002124951762e-8
17736,9.007888462120484e-9
